mp-754118,1.60498901
mp-633688,-0.47350366
mp-3799,3.30000946
mp-12487,2.59790721
mp-775132,2.36767063
mp-9712,2.58591116
mp-754249,2.62749121
mp-758115,2.41639619
mp-755009,0.30659398
mp-32736,3.58315459
mp-755364,4.77425296
mp-19113,5.92304315
mp-31808,1.04080756
mp-772777,0.14295618
mp-558875,3.01087381
mp-561117,-3.45563237
mp-849412,-2.33666084
mp-772260,-0.20356158
mp-540352,1.32764382
mp-541044,2.32204787
mp-557769,-0.34901562
mp-30055,1.31097839
mp-28435,-0.46553008
mp-772343,1.6636649
mp-15257,3.81617752
mp-29796,-1.45352699
mp-23339,-0.20498662
mp-766236,1.523991
mp-5477,0.73088601
mp-41732,6.08721029
mp-560768,1.79192591
mp-734019,-0.95492455
mp-781076,0.85370059
mp-3075,2.06155939
mp-32041,0.60625749
mp-34144,4.60625628
mp-2908,3.98054881
mp-771075,0.76516073
mp-772365,-0.27470506
mp-642646,-0.58852691
mp-753472,4.81527809
mp-566057,1.07654057
mp-743928,-0.86566845
mp-6219,-2.1177033
mp-779364,1.39629056
mp-5380,3.44279788
mp-24034,-0.43166772
mp-555447,0.64432886
mp-12355,1.7642233
mp-642831,-0.61737647
mp-23084,3.62704305
mp-540946,-1.85845208
mp-767302,1.84099267
mp-7090,3.17661256
mp-7223,3.30261428
mp-8989,1.56224843
mp-763957,3.63338674
mp-770215,2.11684559
mp-769727,3.4488464
mp-781501,0.45029848
mp-763868,1.82943176
mp-566333,2.57160856
mp-28030,1.38279589
mp-779362,1.57011007
mp-761478,5.8599913
mp-776520,1.6868462
mp-570393,4.41624545
mp-864993,6.73089675
mp-9272,4.03201086
mp-553962,0.27899651
mp-780890,0.70506893
mp-560381,-1.11554244
mp-780753,0.7081479
mp-17864,-0.59904538
mp-676023,0.9791342
mp-771413,1.95614812
mp-26702,1.77287382
mp-32495,2.56107187
mp-773039,1.57526921
mp-37680,2.03820209
mp-767357,-0.44887476
mp-6625,5.47540454
mp-18411,0.96588247
mp-761841,6.09938112
mp-684504,1.4159758
mp-556088,-2.19219144
mp-771161,0.55848135
mp-29955,0.58939421
mp-9807,0.39132558
mp-13816,-2.21028444
mp-780214,2.67944682
mp-768009,3.30754599
mp-556806,1.24792165
mp-773605,1.10624238
mp-644409,2.43166319
mp-531820,1.33993914
mp-775684,5.38351339
mp-779807,0.88393539
mp-849371,3.8818071
mp-764229,-0.87929464
mp-15895,5.42377022
mp-778593,3.36313
mp-753360,3.52141072
mp-559227,1.75686892
mp-675989,3.95943504
mp-723064,4.48144426
mp-562977,-0.73992243
mp-557915,-1.09949494
mp-557285,6.27273915
mp-767932,-1.32505099
mp-679930,4.64296169
mp-557012,0.85031804
mp-774424,2.13558307
mp-552806,1.9380879
mp-1009127,5.60627481
mp-562012,0.48692971
mp-989197,2.54030274
mp-554236,2.14561082
mp-6046,0.33562828
mp-777422,0.78345537
mp-14835,4.14643821
mp-18944,0.0640109
mp-541670,-0.30858414
mp-763843,0.68617943
mp-540065,2.46140001
mp-769632,1.85693878
mp-32012,1.3790284
mp-23005,4.97711171
mp-765074,2.63347593
mp-780129,1.40590501
mp-573324,0.83862927
mp-764190,1.27875909
mp-7571,-4.32123384
mp-567407,1.61202596
mp-764567,1.03215846
mp-867676,0.65682737
mp-31134,0.79310918
mp-531793,4.96207288
mp-768120,0.72979942
mp-3817,-1.59595011
mp-744579,-0.31412879
mp-765658,1.3535319
mp-759711,3.72381169
mp-28288,3.3037375
mp-553998,4.32438679
mp-626690,1.68432954
mp-775357,-0.20222393
mp-850441,0.73875236
mp-764324,1.61538775
mp-774317,1.69160848
mp-8207,4.74023483
mp-753714,1.90540793
mp-772040,-1.71306246
mp-574580,1.29170023
mp-557874,0.74140267
mp-614628,0.41016174
mp-779092,2.111486
mp-568287,4.00633174
mp-7233,5.69335376
mp-555088,1.78569639
mp-770448,2.32810292
mp-997094,2.2386187
mp-752767,-0.50777031
mp-771077,1.17064704
mp-761814,4.02487129
mp-32087,2.93348056
mp-16001,1.91329286
mp-561288,1.92292809
mp-19325,3.59781908
mp-764627,3.31662504
mp-676874,2.98485956
mp-567090,2.80943748
mp-706277,1.16796606
mp-540584,2.08268633
mp-744192,-1.15597053
mp-14036,-0.13708618
mp-542478,4.61763725
mp-868320,1.9884333
mp-771807,3.27286087
mp-998739,1.96231664
mp-625653,-2.02146779
mp-540474,0.08521156
mp-772241,2.32643034
mp-753309,2.51673987
mp-762639,0.47063604
mp-540631,0.00339458
mp-760501,1.71944224
mp-7060,6.21091261
mp-770124,1.68511323
mp-763307,3.59092566
mp-36447,4.94211052
mp-32395,2.54082624
mp-540686,0.44482117
mp-753809,1.07960705
mp-765073,0.74645107
mp-770941,3.24170474
