mp-754118,9.000000002
mp-633688,43.99999999
mp-3799,5.999999999
mp-12487,12
mp-775132,79.99999997
mp-9712,16
mp-754249,19
mp-758115,48.00000001
mp-755009,22
mp-32736,39.99999999
mp-755364,12
mp-19113,20
mp-31808,35.99999999
mp-772777,26
mp-558875,35.99999999
mp-561117,56.00000001
mp-849412,29.99999999
mp-772260,53.99999999
mp-540352,44
mp-541044,8.000000001
mp-557769,80.00000002
mp-30055,5
mp-28435,24
mp-772343,28.00000001
mp-15257,20
mp-29796,48
mp-23339,19.99999999
mp-766236,40
mp-5477,22
mp-41732,45
mp-560768,136
mp-734019,43.99999999
mp-781076,67.99999999
mp-3075,32
mp-32041,72
mp-34144,42
mp-2908,14
mp-771075,30
mp-772365,28
mp-642646,22
mp-753472,24
mp-566057,51.99999999
mp-743928,52.00000001
mp-6219,32
mp-779364,32
mp-5380,7
mp-24034,20
mp-555447,36.00000001
mp-12355,19.99999999
mp-642831,16
mp-23084,10
mp-540946,36.00000001
mp-767302,15.99999999
mp-7090,6.000000001
mp-7223,5
mp-8989,24
mp-763957,18
mp-770215,41.99999999
mp-769727,15
mp-781501,30
mp-763868,44.00000001
mp-566333,52
mp-28030,76
mp-779362,23.99999999
mp-761478,28.00000001
mp-776520,38
mp-570393,90.00000001
mp-864993,24
mp-9272,12
mp-553962,32
mp-780890,36
mp-560381,28
mp-780753,12
mp-17864,52.00000002
mp-676023,28
mp-771413,32
mp-26702,72.00000003
mp-32495,51.99999998
mp-773039,53.99999998
mp-37680,8
mp-767357,92
mp-6625,8.000000001
mp-18411,28
mp-761841,95.99999998
mp-684504,79.99999997
mp-556088,48
mp-771161,28
mp-29955,28
mp-9807,19.99999999
mp-13816,10
mp-780214,21.99999999
mp-768009,55.99999997
mp-556806,22.00000001
mp-773605,48.00000001
mp-644409,18
mp-531820,54.00000002
mp-775684,28.00000001
mp-779807,29.99999999
mp-849371,20
mp-764229,12
mp-15895,12
mp-778593,28
mp-753360,12
mp-559227,28
mp-675989,16
mp-723064,38
mp-562977,51.99999999
mp-557915,35.99999999
mp-557285,76
mp-767932,18.00000001
mp-679930,79.99999999
mp-557012,24
mp-774424,27.99999999
mp-552806,10
mp-1009127,2
mp-562012,36
mp-989197,6.000000001
mp-554236,42.00000001
mp-6046,76.00000001
mp-777422,8.000000002
mp-14835,63.99999999
mp-18944,51.99999999
mp-541670,53
mp-763843,15
mp-540065,48.00000002
mp-769632,23.99999999
mp-32012,35.99999999
mp-23005,12
mp-765074,34
mp-780129,29.99999999
mp-573324,14
mp-764190,64.00000002
mp-7571,16
mp-567407,63.99999999
mp-764567,42
mp-867676,24
mp-31134,48
mp-531793,56
mp-768120,23.99999999
mp-3817,112
mp-744579,54.00000002
mp-765658,32
mp-759711,54.00000003
mp-28288,31.99999999
mp-553998,59.99999998
mp-626690,24
mp-775357,24
mp-850441,54
mp-764324,13.99999999
mp-774317,34
mp-8207,10
mp-753714,24
mp-772040,19.99999999
mp-574580,67.99999999
mp-557874,40
mp-614628,37.99999998
mp-779092,72
mp-568287,71.99999998
mp-7233,5
mp-555088,26
mp-770448,56.00000001
mp-997094,7.999999998
mp-752767,3.999999999
mp-771077,36
mp-761814,28
mp-32087,44.00000001
mp-16001,78
mp-561288,18
mp-19325,8.999999997
mp-764627,28.00000001
mp-676874,66.00000002
mp-567090,30
mp-706277,50
mp-540584,4.999999999
mp-744192,108
mp-14036,10
mp-542478,36
mp-868320,56
mp-771807,27.99999999
mp-998739,4.999999999
mp-625653,55.99999998
mp-540474,23.99999999
mp-772241,47.99999998
mp-753309,14
mp-762639,27.99999999
mp-540631,28.00000001
mp-760501,15.99999999
mp-7060,7.999999998
mp-770124,53.99999999
mp-763307,28
mp-36447,28
mp-32395,46
mp-540686,48
mp-753809,12
mp-765073,23.99999999
mp-770941,27.99999999
mp-775082,15.99999999
mp-558578,60.00000002
mp-768026,18
mp-568633,59.99999998
mp-746030,28.00000001
mp-573815,24
mp-761806,28
mp-581834,112
mp-19247,12
mp-556343,56.00000001
mp-8081,18.00000001
mp-677095,80
mp-770913,15.99999999
mp-25725,78
mp-6189,64.00000002
mp-14105,7.999999999
mp-767793,30
mp-23405,9
mp-762935,41.99999999
mp-770094,11
mp-775524,28
mp-1568,56.00000001
mp-782053,93.99999999
mp-24560,88
mp-976148,4
mp-556463,39.99999999
mp-19094,6.000000001
mp-24921,44
mp-542512,19.99999999
mp-9646,26
mp-1019524,23
mp-540566,43.99999999
mp-779172,30
mp-29468,22
mp-561066,64.00000001
mp-768330,66.00000001
mp-33684,14
mp-571412,112
mp-698479,32.00000001
mp-769144,59.99999999
mp-19896,8
mp-600018,35.99999999
mp-778916,47.99999999
mp-27774,16
mp-12160,75.99999997
mp-780510,31.99999999
mp-850469,28.00000001
mp-22951,6.000000001
mp-762908,32
mp-778064,28.00000001
mp-22882,6.000000001
mp-764002,24
mp-25694,31.99999999
mp-769890,28
mp-31958,79.99999998
mp-571478,72
mp-766365,24
mp-764528,45
mp-622026,28.00000001
mp-775432,55.99999998
mp-770178,48
mp-567398,36
mp-555048,36
mp-762841,81.99999999
mp-755977,24
mp-561479,59.99999998
mp-773194,27.99999999
mp-28941,24
mp-28372,36
mp-763483,47.99999999
mp-999274,4
mp-756868,14
mp-733590,48.00000001
mp-25041,40.00000001
mp-559573,144
mp-7467,8.000000001
mp-779246,18
mp-559292,78.00000002
mp-754572,18
mp-7220,24
mp-761384,13
mp-777713,34
mp-707373,49.99999999
mp-771570,36
mp-7290,20
mp-15900,14
mp-24197,62.00000001
mp-774289,17
mp-763089,13
mp-705785,28
mp-14588,10
mp-767452,13.99999999
mp-29849,22
mp-566574,22
mp-19154,28
mp-14712,96
mp-578796,112
mp-850152,64
mp-566698,10
mp-19442,15
mp-569128,31.99999998
mp-755870,19.99999999
mp-770534,24
mp-546285,10
mp-771382,42.00000001
mp-505130,12
mp-8255,7.999999997
mp-504891,24
mp-763560,19
mp-766781,24
mp-780258,80
mp-770106,48
mp-19509,52.00000002
mp-29713,22
mp-30229,63.99999999
mp-669389,22
mp-769595,32
mp-5055,22
mp-764141,43.99999999
mp-18148,32
mp-25769,60.00000001
mp-8161,12
mp-39511,22
mp-704810,22
mp-753945,20
mp-772238,40
mp-772382,28.00000001
mp-676156,14
mp-984555,7.999999999
mp-558985,27.99999999
mp-850105,17
mp-761379,42.00000001
mp-763842,28
mp-756633,28
mp-776402,184
mp-632319,2
mp-565565,39.99999999
mp-17719,24
mp-699390,76
mp-776791,12
mp-18572,36
mp-645796,47.99999999
mp-754741,12
mp-773285,19
mp-25065,36
mp-767364,26
mp-7470,12
mp-764467,12
mp-558883,56
mp-28815,16
mp-25157,36.00000001
mp-769297,24
mp-21084,17
mp-559171,100
mp-626486,39.99999998
mp-778752,72.00000001
mp-566745,50.00000001
mp-772991,44
mp-559419,112
mp-1019600,24
mp-6757,63.99999998
mp-4657,80
mp-764556,28.00000001
mp-760510,18
mp-1019545,42
mp-773679,40
mp-765509,23.99999999
mp-473,56.00000001
mp-641117,54
mp-30244,7
mp-767197,20
mp-774116,14
mp-7774,7.999999999
mp-600941,75.99999999
mp-762034,15
mp-974451,18
mp-776883,20
mp-780046,15
mp-24956,19.99999999
mp-566312,52.00000001
mp-6892,58.00000002
mp-18890,39.99999999
mp-541677,32.00000001
mp-566164,19.99999999
mp-753748,24
mp-763406,64.00000002
mp-704753,43.99999999
mp-556737,42
mp-510128,28
mp-767817,48.00000001
mp-9037,8
mp-5479,5.999999999
mp-557347,41.99999999
mp-9582,5.000000001
mp-763637,14
mp-761653,56
mp-29806,9
mp-638749,22
mp-630852,78.00000001
mp-762351,27
mp-777303,32
mp-540540,10
mp-561394,60.00000001
mp-566795,88
mp-18547,28
mp-25491,9.000000003
mp-6853,23
mp-35220,7.999999997
mp-27409,10
mp-39823,48.00000001
mp-722902,28.00000001
mp-7899,16
mp-753813,17.99999999
mp-762897,52
mp-764700,26
mp-997536,79.99999997
mp-849392,67.99999999
mp-989646,10
mp-554495,47.99999999
mp-31690,52.00000002
mp-28828,15
mp-16947,42
mp-30959,24
mp-770080,47.99999999
mp-770594,14
mp-781604,24
mp-776879,23.99999999
mp-557151,16
mp-853139,52
mp-765244,16
mp-29043,71.99999999
mp-32310,60
mp-558244,18
mp-28790,73.99999998
mp-720721,164
mp-559642,60
mp-557705,24
mp-5040,32
mp-639733,72
mp-25565,22
mp-764179,18
mp-760080,30.00000001
mp-768034,19
mp-743762,58.99999998
mp-25134,37.99999999
mp-770557,52.00000001
mp-755898,22
mp-765275,34
mp-558188,32
mp-1019269,6.000000001
mp-645183,52.00000001
mp-696403,47.99999998
mp-758056,36
mp-771647,44
mp-850978,12
mp-766672,86.00000001
mp-765552,16
mp-642642,48
mp-559585,46
mp-775451,28
mp-24811,30
mp-19599,80.00000003
mp-763718,66.00000002
mp-555407,54.00000001
mp-566277,51.99999999
mp-556296,16
mp-4112,28
mp-555282,76.00000001
mp-568735,36.00000001
mp-24045,96
mp-16037,4.999999999
mp-769815,27.99999999
mp-771840,24
mp-561326,12
mp-550117,11
mp-31670,43.99999999
mp-566301,84
mp-583463,24
mp-561902,12
mp-18300,28
mp-698183,79
mp-763729,15
mp-772137,65.99999999
mp-643010,14
mp-733455,40
mp-766731,86
mp-850864,31.99999999
mp-743715,37.99999999
mp-985590,23.99999999
mp-22899,2
mp-553909,55.99999999
mp-760457,10
mp-867823,16
mp-774251,27.99999999
mp-695831,51.99999999
mp-12237,80.00000002
mp-579243,108
mp-704952,30
mp-756134,5.999999999
mp-642398,35.99999999
mp-697807,71.99999998
mp-765261,48
mp-31986,51.99999999
mp-556760,42
mp-7955,8
mp-771800,47.99999999
mp-763935,18
mp-769612,40
mp-554089,12
mp-771627,40
mp-763547,36.00000001
mp-14050,79.99999997
mp-565352,35.99999999
mp-757608,34.00000001
mp-707096,41.99999999
mp-3338,16
mp-23866,27.99999999
mp-28264,12
mp-555866,69.99999999
mp-764255,36.00000001
mp-6358,31.99999999
mp-767844,52.00000001
