mp-754118,117.069204
mp-633688,1104.525248
mp-3799,102.5295883
mp-12487,469.9829182
mp-775132,874.1369493
mp-9712,369.0023198
mp-754249,219.1355099
mp-758115,622.339588
mp-755009,469.8695971
mp-32736,965.8575266
mp-755364,242.6153025
mp-19113,247.8053886
mp-31808,444.5194131
mp-772777,439.2966016
mp-558875,618.7684956
mp-561117,1129.520558
mp-849412,438.842567
mp-772260,645.2622345
mp-540352,473.498923
mp-541044,151.5963925
mp-557769,904.3229586
mp-30055,173.6024363
mp-28435,759.4626397
mp-772343,309.230935
mp-15257,500.5716548
mp-29796,1614.280644
mp-23339,317.2148471
mp-766236,614.8165264
mp-5477,320.6409747
mp-41732,560.7280697
mp-560768,1795.528082
mp-734019,466.0451685
mp-781076,697.1702433
mp-3075,907.6972723
mp-32041,968.2309951
mp-34144,408.7704954
mp-2908,136.7323037
mp-771075,293.2339974
mp-772365,515.5476604
mp-642646,320.4211281
mp-753472,293.7307716
mp-566057,836.9743641
mp-743928,890.1232118
mp-6219,603.3494182
mp-779364,293.9440857
mp-5380,153.6952772
mp-24034,313.1134566
mp-555447,410.1592109
mp-12355,289.5900103
mp-642831,217.748687
mp-23084,204.955239
mp-540946,553.1560432
mp-767302,175.9149577
mp-7090,167.5353419
mp-7223,108.531333
mp-8989,327.2120112
mp-763957,199.1461892
mp-770215,492.7607234
mp-769727,136.9896655
mp-781501,293.8153369
mp-763868,532.4362064
mp-566333,697.6463255
mp-28030,753.5933869
mp-779362,253.1207375
mp-761478,309.3028824
mp-776520,457.0561059
mp-570393,1651.716946
mp-864993,254.7337932
mp-9272,280.1867137
mp-553962,946.2734443
mp-780890,356.0492003
mp-560381,462.657324
mp-780753,139.9198997
mp-17864,649.2517816
mp-676023,347.0621535
mp-771413,275.1584352
mp-26702,933.6240061
mp-32495,590.4065282
mp-773039,605.5296283
mp-37680,192.3072444
mp-767357,822.5964857
mp-6625,152.3945433
mp-18411,747.0390202
mp-761841,1248.219115
mp-684504,1136.620402
mp-556088,929.5691817
mp-771161,931.344149
mp-29955,1006.669741
mp-9807,271.0818869
mp-13816,192.1531377
mp-780214,222.4322165
mp-768009,587.6498166
mp-556806,322.3706412
mp-773605,555.9096327
mp-644409,166.5437956
mp-531820,599.0090084
mp-775684,345.0082248
mp-779807,360.8263622
mp-849371,253.4062222
mp-764229,138.1414225
mp-15895,213.3000251
mp-778593,277.7464081
mp-753360,184.6337924
mp-559227,812.5053666
mp-675989,489.5382982
mp-723064,503.9401525
mp-562977,843.3393076
mp-557915,611.1067776
mp-557285,1191.997544
mp-767932,200.8398138
mp-679930,1788.410051
mp-557012,238.6138514
mp-774424,309.5885102
mp-552806,232.1406773
mp-1009127,18.8501917
mp-562012,613.7760734
mp-989197,103.2602396
mp-554236,563.5533932
mp-6046,1018.681394
mp-777422,94.13026498
mp-14835,1030.394789
mp-18944,777.7742537
mp-541670,475.4581996
mp-763843,186.8167801
mp-540065,611.9570786
mp-769632,279.5020175
mp-32012,411.3066441
mp-23005,427.724832
mp-765074,359.4057013
mp-780129,365.6596004
mp-573324,229.2449499
mp-764190,804.7950914
mp-7571,291.9506859
mp-567407,1943.051098
mp-764567,487.6437762
mp-867676,1160.125123
mp-31134,1240.644362
mp-531793,543.7260634
mp-768120,302.7272166
mp-3817,1944.235866
mp-744579,624.2862059
mp-765658,413.8911194
mp-759711,558.7788788
mp-28288,411.1262095
mp-553998,897.8975049
mp-626690,441.2305382
mp-775357,345.3532701
mp-850441,518.5725037
mp-764324,161.0586185
mp-774317,358.0372883
mp-8207,116.8722771
mp-753714,387.6401491
mp-772040,304.6459829
mp-574580,1939.934682
mp-557874,625.537474
mp-614628,453.521245
mp-779092,654.9605765
mp-568287,742.8965808
mp-7233,104.565317
mp-555088,740.6930743
mp-770448,877.6123497
mp-997094,131.1483902
mp-752767,50.84387819
mp-771077,366.6423269
mp-761814,341.8250668
mp-32087,533.4105701
mp-16001,2299.496
mp-561288,310.0373464
mp-19325,126.7525985
mp-764627,288.747087
mp-676874,814.7847367
mp-567090,362.4804489
mp-706277,1142.141085
mp-540584,85.10805069
mp-744192,1264.314142
mp-14036,187.4896632
mp-542478,416.155878
mp-868320,652.4942592
mp-771807,308.2914684
mp-998739,71.31188084
mp-625653,596.6189883
mp-540474,348.7539582
mp-772241,483.7889561
mp-753309,210.4922913
mp-762639,358.0491747
mp-540631,447.3220434
mp-760501,183.4745516
mp-7060,146.6273346
mp-770124,685.4183538
mp-763307,275.5024345
mp-36447,273.8979245
mp-32395,500.9167208
mp-540686,778.5479847
mp-753809,548.1538573
mp-765073,248.0441874
mp-770941,306.9707042
mp-775082,166.6554521
mp-558578,660.3685238
mp-768026,221.4363749
mp-568633,957.2456943
mp-746030,334.0180895
mp-573815,995.0488873
mp-761806,272.0994862
mp-581834,1930.148795
mp-19247,145.3388321
mp-556343,824.2668523
mp-8081,273.3991379
mp-677095,1005.628144
mp-770913,183.501394
mp-25725,716.0203289
mp-6189,839.861926
mp-14105,132.1450759
mp-767793,299.2002525
mp-23405,356.7753145
mp-762935,528.165185
mp-770094,165.1530232
mp-775524,292.1354209
mp-1568,1624.660103
mp-782053,2492.161869
mp-24560,817.9870256
mp-976148,161.979141
mp-556463,547.0793783
mp-19094,61.94169283
mp-24921,616.9890369
mp-542512,269.4826383
mp-9646,374.2829841
mp-1019524,310.7681632
mp-540566,591.0654242
mp-779172,370.7253909
mp-29468,773.3434351
mp-561066,1932.575453
mp-768330,996.6121217
mp-33684,162.3643363
mp-571412,1893.91675
mp-698479,563.3438222
mp-769144,1000.777444
mp-19896,170.712374
mp-600018,644.5642783
mp-778916,505.2170217
mp-27774,230.7321498
mp-12160,773.0039767
mp-780510,375.8091052
mp-850469,299.2118403
mp-22951,180.5990363
mp-762908,410.3288643
mp-778064,373.9176782
mp-22882,201.5489678
mp-764002,305.9002713
mp-25694,398.3915528
mp-769890,486.3051458
mp-31958,923.3652134
mp-571478,2462.951091
mp-766365,1187.552793
mp-764528,482.9374863
mp-622026,367.1273103
mp-775432,661.6443711
mp-770178,418.7444893
mp-567398,604.737302
