mp-754118,4.729874927
mp-633688,3.085493902
mp-3799,6.74756526
mp-12487,5.586796687
mp-775132,3.327633461
mp-9712,4.515953513
mp-754249,4.941755946
mp-758115,3.271614987
mp-755009,4.801334556
mp-32736,7.858953732
mp-755364,6.548692773
mp-19113,6.286361179
mp-31808,2.829135015
mp-772777,2.720804005
mp-558875,5.749174698
mp-561117,2.9326454
mp-849412,2.825123554
mp-772260,2.413212002
mp-540352,3.364116283
mp-541044,5.560311599
mp-557769,2.146358415
mp-30055,3.369879003
mp-28435,2.070629439
mp-772343,3.878646244
mp-15257,7.360800316
mp-29796,2.071643562
mp-23339,3.159524368
mp-766236,8.048746013
mp-5477,2.98146466
mp-41732,6.316588864
mp-560768,4.068445706
mp-734019,2.557094891
mp-781076,2.660156123
mp-3075,4.99283979
mp-32041,3.373793604
mp-34144,3.467535707
mp-2908,4.453848934
mp-771075,2.338330199
mp-772365,2.539790745
mp-642646,2.770532297
mp-753472,4.158217211
mp-566057,5.484561574
mp-743928,3.857561679
mp-6219,1.829291865
mp-779364,3.335805559
mp-5380,2.57417312
mp-24034,1.594431666
mp-555447,2.745946161
mp-12355,6.205333523
mp-642831,2.782783486
mp-23084,7.836737093
mp-540946,4.631607879
mp-767302,3.108568771
mp-7090,3.351197969
mp-7223,3.200201829
mp-8989,3.312256603
mp-763957,4.249508873
mp-770215,2.83443657
mp-769727,4.649760747
mp-781501,2.412760505
mp-763868,2.898611589
mp-566333,4.362194519
mp-28030,3.396337761
mp-779362,3.178887116
mp-761478,3.387776546
mp-776520,2.831604681
mp-570393,6.362410247
mp-864993,7.866377861
mp-9272,8.187477566
mp-553962,2.800993567
mp-780890,2.517461594
mp-560381,4.449850022
mp-780753,4.312410856
mp-17864,2.545377629
mp-676023,4.590222361
mp-771413,3.302671425
mp-26702,3.765464262
mp-32495,3.113661658
mp-773039,4.131544833
mp-37680,5.56274311
mp-767357,1.993206728
mp-6625,6.425297428
mp-18411,3.365266151
mp-761841,3.262336713
mp-684504,4.229129128
mp-556088,1.717308696
mp-771161,4.306091281
mp-29955,6.687216337
mp-9807,3.940182832
mp-13816,4.926229463
mp-780214,4.035475353
mp-768009,4.201266876
mp-556806,3.456068945
mp-773605,2.885813985
mp-644409,2.909441436
mp-531820,3.430934816
mp-775684,5.058857021
mp-779807,4.235832646
mp-849371,7.316131891
mp-764229,3.074336251
mp-15895,3.913865985
mp-778593,4.364222051
mp-753360,8.777057168
mp-559227,4.049425747
mp-675989,8.555398443
mp-723064,7.720548082
mp-562977,3.044071669
mp-557915,1.988270101
mp-557285,6.490684066
mp-767932,2.956858931
mp-679930,3.376224897
mp-557012,2.552562641
mp-774424,3.793596051
mp-552806,5.919370303
mp-1009127,3.550469504
mp-562012,4.274864168
mp-989197,4.087541163
mp-554236,3.068875091
mp-6046,3.534116065
mp-777422,6.897815057
mp-14835,5.423400878
mp-18944,5.103498208
mp-541670,2.600790965
mp-763843,2.37052126
mp-540065,3.178296324
mp-769632,4.114499836
mp-32012,3.24376142
mp-23005,7.517304167
mp-765074,3.111987034
mp-780129,4.193463113
mp-573324,4.099648686
mp-764190,2.959457251
mp-7571,2.798311442
mp-567407,5.317883589
mp-764567,3.170662489
mp-867676,3.922015758
mp-31134,4.841592576
mp-531793,3.475834332
mp-768120,2.969533893
mp-3817,5.676613183
mp-744579,3.33992573
mp-765658,3.416224871
mp-759711,3.490185356
mp-28288,5.858231306
mp-553998,4.676471471
mp-626690,6.665500683
mp-775357,2.690779906
mp-850441,2.534990991
mp-764324,2.903692074
mp-774317,2.594646764
mp-8207,10.60862176
mp-753714,2.544508265
mp-772040,2.929838484
mp-574580,5.106152196
mp-557874,3.237636061
mp-614628,2.365992982
mp-779092,3.349408754
mp-568287,2.803738058
mp-7233,6.173819004
mp-555088,5.167905054
mp-770448,4.27924538
mp-997094,8.016909278
mp-752767,4.990578065
mp-771077,2.978389621
mp-761814,3.125462198
mp-32087,3.447082832
mp-16001,4.266829821
mp-561288,4.075334314
mp-19325,5.945447736
mp-764627,4.129027597
mp-676874,6.514250488
mp-567090,5.131049237
mp-706277,3.21878859
mp-540584,4.226372608
